1679850155743,1679850155811,1679850155865,1679850155879,68,122,136
1679850156279,1679850156351,1679850156405,1679850156420,72,126,141
1679850156820,1679850156893,1679850156947,1679850156961,73,127,141
1679850157369,1679850157441,1679850157496,1679850157509,72,127,140
1679850157905,1679850157977,1679850158032,1679850158047,72,127,142
1679850158442,1679850158510,1679850158563,1679850158580,68,121,138
1679850158977,1679850159049,1679850159104,1679850159117,72,127,140
1679850159522,1679850159594,1679850159648,1679850159662,72,126,140
1679850160065,1679850160137,1679850160190,1679850160204,72,125,139
1679850160602,1679850160679,1679850160734,1679850160750,77,132,148
1679850161148,1679850161221,1679850161274,1679850161288,73,126,140
1679850161685,1679850161758,1679850161812,1679850161825,73,127,140
1679850162234,1679850162307,1679850162361,1679850162375,73,127,141
1679850162776,1679850162850,1679850162903,1679850162914,74,127,138
1679850163316,1679850163388,1679850163441,1679850163457,72,125,141
1679850163859,1679850163931,1679850163984,1679850163998,72,125,139
1679850164399,1679850164472,1679850164525,1679850164540,73,126,141
1679850164947,1679850165019,1679850165074,1679850165087,72,127,140
1679850165497,1679850165569,1679850165622,1679850165636,72,125,139
1679850166034,1679850166106,1679850166160,1679850166175,72,126,141
1679850166578,1679850166651,1679850166704,1679850166720,73,126,142
1679850167122,1679850167195,1679850167249,1679850167263,73,127,141
1679850167666,1679850167739,1679850167792,1679850167807,73,126,141
1679850168208,1679850168279,1679850168334,1679850168348,71,126,140
1679850168748,1679850168821,1679850168874,1679850168889,73,126,141
1679850169290,1679850169363,1679850169417,1679850169432,73,127,142
1679850169830,1679850169902,1679850169955,1679850169971,72,125,141
1679850170369,1679850170441,1679850170494,1679850170508,72,125,139
1679850170907,1679850170979,1679850171034,1679850171047,72,127,140
1679850171454,1679850171528,1679850171582,1679850171597,74,128,143
1679850172000,1679850172073,1679850172127,1679850172142,73,127,142
1679850172543,1679850172618,1679850172672,1679850172688,75,129,145
1679850173093,1679850173164,1679850173220,1679850173234,71,127,141
1679850173638,1679850173713,1679850173767,1679850173783,75,129,145
1679850174184,1679850174258,1679850174312,1679850174327,74,128,143
1679850174723,1679850174796,1679850174850,1679850174863,73,127,140
1679850175263,1679850175335,1679850175389,1679850175402,72,126,139
1679850175802,1679850175875,1679850175929,1679850175943,73,127,141
1679850176347,1679850176420,1679850176474,1679850176488,73,127,141
1679850176895,1679850176967,1679850177020,1679850177033,72,125,138
1679850177436,1679850177508,1679850177561,1679850177575,72,125,139
1679850177979,1679850178051,1679850178104,1679850178118,72,125,139
1679850178522,1679850178593,1679850178647,1679850178659,71,125,137
1679850179066,1679850179138,1679850179191,1679850179205,72,125,139
1679850179608,1679850179678,1679850179731,1679850179745,70,123,137
1679850180151,1679850180221,1679850180275,1679850180288,70,124,137
1679850180691,1679850180763,1679850180815,1679850180830,72,124,139
1679850181236,1679850181308,1679850181361,1679850181374,72,125,138
1679850181779,1679850181852,1679850181904,1679850181919,73,125,140
1679850182326,1679850182398,1679850182451,1679850182465,72,125,139
1679850182873,1679850182943,1679850182996,1679850183010,70,123,137
1679850183415,1679850183485,1679850183538,1679850183553,70,123,138
1679850183959,1679850184031,1679850184084,1679850184098,72,125,139
1679850184507,1679850184579,1679850184634,1679850184647,72,127,140
1679850185055,1679850185127,1679850185179,1679850185193,72,124,138
1679850185598,1679850185669,1679850185723,1679850185737,71,125,139
1679850186141,1679850186211,1679850186265,1679850186279,70,124,138
1679850186679,1679850186752,1679850186805,1679850186820,73,126,141
1679850187227,1679850187298,1679850187351,1679850187364,71,124,137
1679850187768,1679850187840,1679850187893,1679850187907,72,125,139
1679850188314,1679850188385,1679850188438,1679850188452,71,124,138
1679850188855,1679850188926,1679850188979,1679850188993,71,124,138
1679850189403,1679850189474,1679850189527,1679850189541,71,124,138
1679850189944,1679850190016,1679850190069,1679850190083,72,125,139
1679850190487,1679850190559,1679850190613,1679850190630,72,126,143
1679850191029,1679850191100,1679850191153,1679850191167,71,124,138
1679850191573,1679850191645,1679850191698,1679850191711,72,125,138
1679850192113,1679850192185,1679850192238,1679850192252,72,125,139
1679850192660,1679850192732,1679850192785,1679850192798,72,125,138
1679850193203,1679850193275,1679850193328,1679850193341,72,125,138
1679850193745,1679850193815,1679850193868,1679850193881,70,123,136
1679850194290,1679850194361,1679850194413,1679850194428,71,123,138
1679850194836,1679850194908,1679850194961,1679850194974,72,125,138
1679850195382,1679850195453,1679850195505,1679850195520,71,123,138
1679850195925,1679850195997,1679850196050,1679850196063,72,125,138
1679850196469,1679850196540,1679850196593,1679850196607,71,124,138
1679850197011,1679850197081,1679850197134,1679850197149,70,123,138
1679850197556,1679850197627,1679850197680,1679850197694,71,124,138
1679850198099,1679850198171,1679850198225,1679850198239,72,126,140
1679850198640,1679850198714,1679850198767,1679850198780,74,127,140
1679850199187,1679850199257,1679850199310,1679850199325,70,123,138
1679850199733,1679850199804,1679850199858,1679850199872,71,125,139
1679850200282,1679850200353,1679850200405,1679850200420,71,123,138
1679850200825,1679850200897,1679850200949,1679850200963,72,124,138
1679850201367,1679850201438,1679850201491,1679850201505,71,124,138
1679850201910,1679850201982,1679850202035,1679850202048,72,125,138
1679850202453,1679850202524,1679850202578,1679850202591,71,125,138
1679850202998,1679850203069,1679850203122,1679850203136,71,124,138
1679850203544,1679850203614,1679850203667,1679850203682,70,123,138
1679850204090,1679850204160,1679850204213,1679850204228,70,123,138
1679850204634,1679850204706,1679850204759,1679850204773,72,125,139
1679850205183,1679850205254,1679850205308,1679850205321,71,125,138
1679850205729,1679850205800,1679850205852,1679850205867,71,123,138
1679850206273,1679850206344,1679850206396,1679850206411,71,123,138
1679850206818,1679850206890,1679850206943,1679850206957,72,125,139
1679850207366,1679850207438,1679850207492,1679850207503,72,126,137
1679850207910,1679850207981,1679850208033,1679850208047,71,123,137
1679850208454,1679850208525,1679850208578,1679850208591,71,124,137
1679850208999,1679850209072,1679850209125,1679850209139,73,126,140
1679850209546,1679850209617,1679850209669,1679850209682,71,123,136
1679850210080,1679850210150,1679850210204,1679850210217,70,124,137
1679850210622,1679850210697,1679850210750,1679850210765,75,128,143
1679850211170,1679850211241,1679850211295,1679850211307,71,125,137
1679850211716,1679850211787,1679850211839,1679850211854,71,123,138
1679850212254,1679850212327,1679850212379,1679850212393,73,125,139
1679850212800,1679850212871,1679850212924,1679850212938,71,124,138
1679850213344,1679850213415,1679850213469,1679850213482,71,125,138
1679850213889,1679850213960,1679850214012,1679850214028,71,123,139
1679850214429,1679850214501,1679850214553,1679850214567,72,124,138
1679850214976,1679850215047,1679850215099,1679850215115,71,123,139
1679850215516,1679850215587,1679850215641,1679850215653,71,125,137
1679850216062,1679850216133,1679850216185,1679850216199,71,123,137
1679850216607,1679850216681,1679850216735,1679850216752,74,128,145
1679850217156,1679850217227,1679850217280,1679850217295,71,124,139
1679850217706,1679850217777,1679850217830,1679850217844,71,124,138
1679850218251,1679850218322,1679850218375,1679850218387,71,124,136
1679850218792,1679850218863,1679850218916,1679850218929,71,124,137
1679850219333,1679850219403,1679850219457,1679850219472,70,124,139
1679850219872,1679850219943,1679850219996,1679850220011,71,124,139
1679850220422,1679850220492,1679850220545,1679850220559,70,123,137
1679850220965,1679850221035,1679850221088,1679850221102,70,123,137
1679850221513,1679850221584,1679850221638,1679850221652,71,125,139
1679850222058,1679850222129,1679850222182,1679850222197,71,124,139
1679850222602,1679850222676,1679850222728,1679850222743,74,126,141
1679850223148,1679850223219,1679850223272,1679850223286,71,124,138
1679850223695,1679850223766,1679850223819,1679850223832,71,124,137
1679850224242,1679850224314,1679850224366,1679850224379,72,124,137
1679850224780,1679850224851,1679850224904,1679850224918,71,124,138
1679850225325,1679850225394,1679850225447,1679850225462,69,122,137
1679850225869,1679850225942,1679850225996,1679850226009,73,127,140
1679850226418,1679850226491,1679850226544,1679850226557,73,126,139
1679850226962,1679850227034,1679850227086,1679850227101,72,124,139
1679850227511,1679850227582,1679850227635,1679850227649,71,124,138
1679850228053,1679850228124,1679850228176,1679850228191,71,123,138
1679850228598,1679850228670,1679850228724,1679850228738,72,126,140
1679850229148,1679850229220,1679850229273,1679850229285,72,125,137
1679850229696,1679850229768,1679850229821,1679850229835,72,125,139
1679850230233,1679850230305,1679850230358,1679850230372,72,125,139
1679850230783,1679850230853,1679850230905,1679850230920,70,122,137
1679850231329,1679850231400,1679850231453,1679850231467,71,124,138
1679850231869,1679850231941,1679850231994,1679850232008,72,125,139
1679850232417,1679850232489,1679850232541,1679850232558,72,124,141
1679850232964,1679850233036,1679850233089,1679850233102,72,125,138
1679850233506,1679850233577,1679850233630,1679850233645,71,124,139
1679850234050,1679850234121,1679850234174,1679850234188,71,124,138
1679850234588,1679850234661,1679850234716,1679850234731,73,128,143
1679850235133,1679850235204,1679850235257,1679850235270,71,124,137
1679850235679,1679850235750,1679850235803,1679850235818,71,124,139
1679850236214,1679850236286,1679850236339,1679850236353,72,125,139
1679850236759,1679850236829,1679850236883,1679850236896,70,124,137
1679850237300,1679850237373,1679850237425,1679850237439,73,125,139
1679850237846,1679850237917,1679850237971,1679850237985,71,125,139
1679850238388,1679850238458,1679850238511,1679850238525,70,123,137
1679850238930,1679850239001,1679850239054,1679850239067,71,124,137
1679850239476,1679850239548,1679850239600,1679850239615,72,124,139
1679850240022,1679850240093,1679850240145,1679850240159,71,123,137
1679850240566,1679850240638,1679850240691,1679850240705,72,125,139
1679850241108,1679850241179,1679850241231,1679850241245,71,123,137
1679850241650,1679850241721,1679850241774,1679850241789,71,124,139
1679850242192,1679850242263,1679850242315,1679850242329,71,123,137
1679850242724,1679850242795,1679850242848,1679850242862,71,124,138
1679850243262,1679850243333,1679850243386,1679850243399,71,124,137
1679850243801,1679850243872,1679850243925,1679850243937,71,124,136
1679850244340,1679850244411,1679850244465,1679850244477,71,125,137
1679850244882,1679850244952,1679850245005,1679850245019,70,123,137
1679850245427,1679850245498,1679850245551,1679850245564,71,124,137
1679850245972,1679850246044,1679850246096,1679850246110,72,124,138
1679850246517,1679850246588,1679850246640,1679850246654,71,123,137
1679850247063,1679850247134,1679850247188,1679850247201,71,125,138
1679850247605,1679850247677,1679850247730,1679850247744,72,125,139
1679850248149,1679850248219,1679850248272,1679850248285,70,123,136
1679850248687,1679850248760,1679850248813,1679850248826,73,126,139
1679850249230,1679850249301,1679850249354,1679850249367,71,124,137
1679850249773,1679850249844,1679850249898,1679850249913,71,125,140
1679850250321,1679850250392,1679850250445,1679850250459,71,124,138
1679850250867,1679850250938,1679850250991,1679850251005,71,124,138
1679850251415,1679850251486,1679850251538,1679850251553,71,123,138
1679850251961,1679850252032,1679850252085,1679850252100,71,124,139
1679850252504,1679850252575,1679850252628,1679850252641,71,124,137
1679850253049,1679850253120,1679850253172,1679850253186,71,123,137
1679850253592,1679850253663,1679850253716,1679850253729,71,124,137
1679850254129,1679850254200,1679850254252,1679850254266,71,123,137
1679850254670,1679850254742,1679850254795,1679850254809,72,125,139
1679850255217,1679850255287,1679850255340,1679850255353,70,123,136
1679850255756,1679850255828,1679850255881,1679850255895,72,125,139
1679850256303,1679850256374,1679850256427,1679850256441,71,124,138
1679850256841,1679850256913,1679850256966,1679850256979,72,125,138
1679850257387,1679850257459,1679850257512,1679850257527,72,125,140
1679850257929,1679850258001,1679850258054,1679850258068,72,125,139
1679850258474,1679850258545,1679850258598,1679850258611,71,124,137
1679850259017,1679850259088,1679850259141,1679850259155,71,124,138
1679850259558,1679850259628,1679850259681,1679850259694,70,123,136
1679850260091,1679850260163,1679850260216,1679850260229,72,125,138
1679850260628,1679850260702,1679850260754,1679850260768,74,126,140
1679850261175,1679850261248,1679850261301,1679850261315,73,126,140
1679850261721,1679850261792,1679850261845,1679850261859,71,124,138
1679850262267,1679850262339,1679850262392,1679850262407,72,125,140
1679850262809,1679850262880,1679850262934,1679850262949,71,125,140
1679850263351,1679850263422,1679850263475,1679850263489,71,124,138
1679850263899,1679850263970,1679850264023,1679850264037,71,124,138
1679850264445,1679850264516,1679850264569,1679850264583,71,124,138
1679850264991,1679850265062,1679850265114,1679850265129,71,123,138
1679850265534,1679850265605,1679850265659,1679850265673,71,125,139
1679850266075,1679850266148,1679850266201,1679850266215,73,126,140
1679850266620,1679850266690,1679850266743,1679850266758,70,123,138
1679850267167,1679850267239,1679850267292,1679850267306,72,125,139
1679850267714,1679850267786,1679850267838,1679850267851,72,124,137
1679850268252,1679850268322,1679850268375,1679850268389,70,123,137
1679850268795,1679850268866,1679850268920,1679850268933,71,125,138
1679850269340,1679850269411,1679850269464,1679850269478,71,124,138
1679850269884,1679850269956,1679850270009,1679850270022,72,125,138
1679850270429,1679850270501,1679850270554,1679850270568,72,125,139
1679850270974,1679850271045,1679850271098,1679850271112,71,124,138
1679850271517,1679850271588,1679850271641,1679850271656,71,124,139
1679850272067,1679850272140,1679850272193,1679850272207,73,126,140
1679850272610,1679850272680,1679850272734,1679850272748,70,124,138
1679850273157,1679850273228,1679850273281,1679850273295,71,124,138
1679850273698,1679850273768,1679850273821,1679850273835,70,123,137
1679850274238,1679850274310,1679850274362,1679850274376,72,124,138
1679850274781,1679850274853,1679850274906,1679850274920,72,125,139
1679850275329,1679850275400,1679850275453,1679850275467,71,124,138
1679850275878,1679850275949,1679850276002,1679850276016,71,124,138
1679850276418,1679850276488,1679850276541,1679850276556,70,123,138
1679850276956,1679850277027,1679850277080,1679850277094,71,124,138
1679850277498,1679850277570,1679850277622,1679850277636,72,124,138
1679850278048,1679850278119,1679850278171,1679850278186,71,123,138
1679850278592,1679850278662,1679850278716,1679850278731,70,124,139
1679850279127,1679850279198,1679850279251,1679850279264,71,124,137
1679850279671,1679850279742,1679850279795,1679850279809,71,124,138
1679850280216,1679850280287,1679850280342,1679850280355,71,126,139
1679850280756,1679850280827,1679850280879,1679850280893,71,123,137
1679850281297,1679850281369,1679850281421,1679850281435,72,124,138
1679850281840,1679850281911,1679850281965,1679850281978,71,125,138
1679850282382,1679850282453,1679850282506,1679850282520,71,124,138
1679850282923,1679850282994,1679850283047,1679850283060,71,124,137
1679850283470,1679850283541,1679850283594,1679850283608,71,124,138
1679850284015,1679850284086,1679850284139,1679850284152,71,124,137
1679850284562,1679850284633,1679850284685,1679850284698,71,123,136
1679850285106,1679850285178,1679850285230,1679850285244,72,124,138
1679850285648,1679850285720,1679850285772,1679850285786,72,124,138
1679850286183,1679850286254,1679850286306,1679850286320,71,123,137
1679850286728,1679850286799,1679850286852,1679850286867,71,124,139
1679850287270,1679850287342,1679850287394,1679850287408,72,124,138
1679850287820,1679850287892,1679850287945,1679850287958,72,125,138
1679850288362,1679850288432,1679850288486,1679850288499,70,124,137
1679850288907,1679850288978,1679850289030,1679850289045,71,123,138
1679850289451,1679850289523,1679850289575,1679850289589,72,124,138
1679850289988,1679850290059,1679850290112,1679850290126,71,124,138
1679850290533,1679850290605,1679850290658,1679850290671,72,125,138
1679850291081,1679850291153,1679850291205,1679850291220,72,124,139
1679850291629,1679850291700,1679850291752,1679850291766,71,123,137
1679850292166,1679850292237,1679850292289,1679850292303,71,123,137
1679850292709,1679850292780,1679850292834,1679850292847,71,125,138
1679850293247,1679850293318,1679850293371,1679850293384,71,124,137
1679850293787,1679850293859,1679850293911,1679850293926,72,124,139
1679850294331,1679850294402,1679850294455,1679850294468,71,124,137
1679850294875,1679850294946,1679850294999,1679850295014,71,124,139
1679850295418,1679850295488,1679850295541,1679850295555,70,123,137
1679850295956,1679850296027,1679850296080,1679850296095,71,124,139
1679850296499,1679850296570,1679850296623,1679850296637,71,124,138
1679850297046,1679850297117,1679850297170,1679850297184,71,124,138
1679850297591,1679850297663,1679850297716,1679850297731,72,125,140
1679850298134,1679850298206,1679850298258,1679850298271,72,124,137
1679850298676,1679850298749,1679850298802,1679850298815,73,126,139
1679850299219,1679850299289,1679850299343,1679850299356,70,124,137
1679850299756,1679850299827,1679850299880,1679850299894,71,124,138
1679850300294,1679850300365,1679850300418,1679850300432,71,124,138
1679850300837,1679850300908,1679850300961,1679850300975,71,124,138
1679850301383,1679850301454,1679850301506,1679850301520,71,123,137
1679850301927,1679850302000,1679850302053,1679850302065,73,126,138
1679850302468,1679850302540,1679850302593,1679850302606,72,125,138
1679850303018,1679850303090,1679850303143,1679850303156,72,125,138
1679850303566,1679850303637,1679850303690,1679850303704,71,124,138
1679850304112,1679850304182,1679850304235,1679850304250,70,123,138
1679850304659,1679850304731,1679850304783,1679850304798,72,124,139
1679850305201,1679850305272,1679850305325,1679850305338,71,124,137
1679850305748,1679850305819,1679850305871,1679850305886,71,123,138
1679850306295,1679850306366,1679850306418,1679850306432,71,123,137
1679850306835,1679850306905,1679850306959,1679850306972,70,124,137
1679850307381,1679850307452,1679850307505,1679850307520,71,124,139
1679850307924,1679850307995,1679850308049,1679850308062,71,125,138
1679850308470,1679850308541,1679850308594,1679850308608,71,124,138
1679850309014,1679850309085,1679850309138,1679850309151,71,124,137
1679850309561,1679850309632,1679850309685,1679850309699,71,124,138
1679850310105,1679850310177,1679850310230,1679850310244,72,125,139
1679850310649,1679850310720,1679850310773,1679850310787,71,124,138
1679850311195,1679850311265,1679850311318,1679850311333,70,123,138
1679850311734,1679850311806,1679850311859,1679850311872,72,125,138
1679850312270,1679850312341,1679850312394,1679850312407,71,124,137
1679850312808,1679850312881,1679850312935,1679850312947,73,127,139
1679850313352,1679850313424,1679850313477,1679850313490,72,125,138
1679850313898,1679850313969,1679850314022,1679850314036,71,124,138
1679850314438,1679850314510,1679850314563,1679850314576,72,125,138
1679850314979,1679850315051,1679850315103,1679850315118,72,124,139
1679850315521,1679850315592,1679850315644,1679850315659,71,123,138
1679850316063,1679850316134,1679850316187,1679850316202,71,124,139
1679850316604,1679850316677,1679850316731,1679850316744,73,127,140
1679850317152,1679850317223,1679850317276,1679850317288,71,124,136
1679850317692,1679850317764,1679850317817,1679850317831,72,125,139
1679850318234,1679850318305,1679850318358,1679850318372,71,124,138
1679850318776,1679850318847,1679850318899,1679850318914,71,123,138
1679850319322,1679850319394,1679850319446,1679850319461,72,124,139
1679850319867,1679850319939,1679850319991,1679850320004,72,124,137
1679850320412,1679850320483,1679850320536,1679850320549,71,124,137
1679850320956,1679850321028,1679850321080,1679850321094,72,124,138
1679850321500,1679850321572,1679850321625,1679850321639,72,125,139
1679850322041,1679850322112,1679850322165,1679850322180,71,124,139
1679850322587,1679850322659,1679850322712,1679850322726,72,125,139
1679850323130,1679850323201,1679850323253,1679850323268,71,123,138
1679850323670,1679850323741,1679850323794,1679850323807,71,124,137
1679850324214,1679850324284,1679850324337,1679850324351,70,123,137
1679850324755,1679850324825,1679850324879,1679850324893,70,124,138
1679850325300,1679850325371,1679850325423,1679850325439,71,123,139
1679850325842,1679850325913,1679850325966,1679850325980,71,124,138
1679850326387,1679850326459,1679850326511,1679850326525,72,124,138
1679850326933,1679850327004,1679850327057,1679850327071,71,124,138
1679850327474,1679850327546,1679850327599,1679850327613,72,125,139
1679850328018,1679850328089,1679850328142,1679850328155,71,124,137
1679850328557,1679850328628,1679850328681,1679850328694,71,124,137
1679850329098,1679850329170,1679850329223,1679850329236,72,125,138
1679850329639,1679850329710,1679850329763,1679850329777,71,124,138
1679850330181,1679850330253,1679850330306,1679850330319,72,125,138
1679850330725,1679850330796,1679850330848,1679850330863,71,123,138
1679850331269,1679850331341,1679850331394,1679850331406,72,125,137
1679850331814,1679850331885,1679850331938,1679850331952,71,124,138
1679850332357,1679850332428,1679850332481,1679850332495,71,124,138
1679850332901,1679850332972,1679850333025,1679850333038,71,124,137
1679850333440,1679850333512,1679850333565,1679850333579,72,125,139
1679850333984,1679850334054,1679850334107,1679850334121,70,123,137
1679850334526,1679850334597,1679850334650,1679850334664,71,124,138
1679850335068,1679850335140,1679850335193,1679850335206,72,125,138
1679850335613,1679850335683,1679850335736,1679850335751,70,123,138
1679850336157,1679850336229,1679850336281,1679850336295,72,124,138
